Lead_ID,Email,Region,Industry,Company_Size,Job_Level,Lead_Score,Priority,Conversion_Probability,Predicted_Conversion,Total_Sessions,Engagement_Score,Days_Since_Last_Activity,Viewed_Pricing_Page,Requested_Demo,Source
LEAD_02866,lead2866@example.com,Middle East,Technology,11-50,Director,16,COLD,0.1626,False,8,12.9,0,0,0,Cold Outreach
LEAD_02867,lead2867@example.com,Africa,Finance,51-200,Director,52,WARM,0.527,True,8,18.8,14,0,0,Cold Outreach
LEAD_02868,lead2868@example.com,Middle East,E-commerce,1-10,Individual Contributor,20,COLD,0.2083,False,9,4.75,8,0,0,Content Download
LEAD_02869,lead2869@example.com,North America,Technology,1-10,VP,10,COLD,0.1099,False,5,3.4,28,0,0,Email Campaign
LEAD_02870,lead2870@example.com,Africa,Technology,1-10,Individual Contributor,14,COLD,0.1493,False,6,5.45,3,0,0,Email Campaign
LEAD_02871,lead2871@example.com,Latin America,SaaS,1-10,Individual Contributor,17,COLD,0.1726,False,5,11.85,3,0,0,Google Ads
LEAD_02872,lead2872@example.com,Europe,Education,11-50,Director,19,COLD,0.1978,False,6,0.0,14,0,0,Trade Show
LEAD_02873,lead2873@example.com,Africa,Manufacturing,1-10,C-Level,23,COLD,0.2388,False,4,14.95,3,0,0,Webinar
LEAD_02874,lead2874@example.com,Africa,Healthcare,1-10,Senior Manager,10,COLD,0.1018,False,4,1.75,4,0,0,Webinar
LEAD_02875,lead2875@example.com,Africa,Real Estate,1-10,Director,41,COOL,0.4165,False,4,0.0,12,0,0,Content Download
LEAD_02876,lead2876@example.com,Europe,Education,1-10,VP,23,COLD,0.2368,False,5,5.55,6,0,0,Partner
LEAD_02877,lead2877@example.com,Europe,E-commerce,1000+,VP,27,COLD,0.2714,False,4,5.0,8,0,1,Email Campaign
LEAD_02878,lead2878@example.com,Africa,SaaS,11-50,VP,19,COLD,0.1948,False,5,14.65,14,0,0,Content Download
LEAD_02879,lead2879@example.com,Latin America,Real Estate,1-10,Senior Manager,12,COLD,0.1246,False,2,0.7,4,0,0,Webinar
LEAD_02880,lead2880@example.com,Asia Pacific,SaaS,1-10,Manager,13,COLD,0.1329,False,3,0.0,9,0,0,Google Ads
LEAD_02881,lead2881@example.com,North America,SaaS,11-50,Senior Manager,33,COOL,0.3303,False,8,14.15,24,0,0,Google Ads
LEAD_02882,lead2882@example.com,Latin America,Technology,11-50,Director,25,COLD,0.2521,False,5,8.3,12,0,0,Email Campaign
LEAD_02883,lead2883@example.com,North America,Real Estate,201-1000,VP,3,COLD,0.0373,False,5,0.0,28,0,0,Trade Show
LEAD_02884,lead2884@example.com,Africa,SaaS,51-200,VP,48,COOL,0.4846,False,9,24.35,11,1,0,Cold Outreach
LEAD_02885,lead2885@example.com,Africa,Real Estate,201-1000,C-Level,31,COOL,0.3183,False,4,5.35,0,0,0,LinkedIn
LEAD_02886,lead2886@example.com,Latin America,E-commerce,51-200,VP,16,COLD,0.1609,False,2,3.95,14,0,0,Email Campaign
LEAD_02887,lead2887@example.com,Middle East,Healthcare,1-10,VP,20,COLD,0.2067,False,4,19.35,7,0,0,Partner
LEAD_02888,lead2888@example.com,Middle East,Real Estate,51-200,Senior Manager,22,COLD,0.2269,False,2,3.75,3,0,0,Cold Outreach
LEAD_02889,lead2889@example.com,North America,Retail,1-10,Individual Contributor,21,COLD,0.2159,False,4,2.9,14,0,0,Google Ads
LEAD_02890,lead2890@example.com,Asia Pacific,Real Estate,201-1000,Senior Manager,91,HOT,0.91,True,14,110.95,5,1,1,Webinar
LEAD_02891,lead2891@example.com,Europe,SaaS,1000+,C-Level,90,HOT,0.9,True,11,60.45,6,1,1,Referral
LEAD_02892,lead2892@example.com,Middle East,Finance,1000+,Manager,13,COLD,0.1323,False,4,0.0,19,0,0,Website
LEAD_02893,lead2893@example.com,Europe,E-commerce,11-50,Director,29,COLD,0.2925,False,5,8.75,6,0,0,Trade Show
LEAD_02894,lead2894@example.com,Latin America,Manufacturing,1-10,C-Level,36,COOL,0.3671,False,5,11.4,6,0,0,Website
LEAD_02895,lead2895@example.com,North America,Finance,1000+,C-Level,92,HOT,0.925,True,16,85.45,5,1,1,Referral
LEAD_02896,lead2896@example.com,Africa,Real Estate,201-1000,Senior Manager,55,WARM,0.5572,True,6,19.9,12,0,0,Trade Show
LEAD_02897,lead2897@example.com,North America,E-commerce,1000+,Individual Contributor,63,WARM,0.6373,True,4,11.05,10,1,0,Google Ads
LEAD_02898,lead2898@example.com,North America,Education,1-10,VP,29,COLD,0.2988,False,8,10.05,2,0,0,Content Download
LEAD_02899,lead2899@example.com,Latin America,Education,1-10,Senior Manager,28,COLD,0.2824,False,5,19.8,2,0,0,Email Campaign
LEAD_02900,lead2900@example.com,Middle East,SaaS,1-10,Manager,15,COLD,0.1502,False,6,7.7,2,0,0,Facebook
LEAD_02901,lead2901@example.com,Africa,Real Estate,1-10,C-Level,16,COLD,0.168,False,6,0.0,24,0,0,Trade Show
LEAD_02902,lead2902@example.com,Africa,Finance,201-1000,Individual Contributor,64,WARM,0.6447,True,1,19.55,24,0,1,LinkedIn
LEAD_02903,lead2903@example.com,Middle East,Healthcare,1000+,Individual Contributor,28,COLD,0.2896,False,7,32.8,8,1,1,Content Download
LEAD_02904,lead2904@example.com,Europe,Consulting,51-200,VP,6,COLD,0.0692,False,7,0.0,26,0,0,Partner
LEAD_02905,lead2905@example.com,Africa,Retail,201-1000,Manager,24,COLD,0.2465,False,6,7.85,3,0,0,Trade Show
LEAD_02906,lead2906@example.com,Europe,Healthcare,201-1000,Senior Manager,8,COLD,0.0825,False,1,0.0,47,0,0,Google Ads
LEAD_02907,lead2907@example.com,Europe,Retail,51-200,Director,88,HOT,0.88,True,12,89.45,1,1,1,LinkedIn
LEAD_02908,lead2908@example.com,Africa,Finance,1-10,Individual Contributor,34,COOL,0.3494,False,5,0.0,21,0,0,Facebook
LEAD_02909,lead2909@example.com,Middle East,Manufacturing,1000+,VP,89,HOT,0.89,True,11,92.05,0,1,1,Webinar
LEAD_02910,lead2910@example.com,Europe,Technology,1000+,Manager,26,COLD,0.2663,False,5,15.6,2,0,0,Email Campaign
LEAD_02911,lead2911@example.com,Europe,Finance,11-50,VP,14,COLD,0.1407,False,4,0.1,8,0,0,LinkedIn
LEAD_02912,lead2912@example.com,Middle East,Education,1000+,Director,86,HOT,0.86,True,17,96.75,1,1,1,Webinar
LEAD_02913,lead2913@example.com,Africa,SaaS,201-1000,Manager,26,COLD,0.2685,False,4,31.9,1,0,0,Referral
LEAD_02914,lead2914@example.com,Latin America,Healthcare,1-10,C-Level,11,COLD,0.1186,False,9,7.45,4,0,0,Website
LEAD_02915,lead2915@example.com,North America,Consulting,1000+,Senior Manager,5,COLD,0.0545,False,6,0.0,42,0,0,Partner
LEAD_02916,lead2916@example.com,Asia Pacific,Healthcare,1000+,C-Level,5,COLD,0.0516,False,2,0.0,20,0,0,LinkedIn
LEAD_02917,lead2917@example.com,Europe,Education,1-10,VP,11,COLD,0.1141,False,5,4.5,2,0,0,Trade Show
LEAD_02918,lead2918@example.com,Middle East,Real Estate,11-50,C-Level,35,COOL,0.3584,False,6,20.55,2,0,0,Trade Show
LEAD_02919,lead2919@example.com,Latin America,E-commerce,11-50,Manager,12,COLD,0.1274,False,6,5.2,0,0,0,Content Download
LEAD_02920,lead2920@example.com,North America,Manufacturing,51-200,Manager,86,HOT,0.86,True,23,104.65,0,1,1,Google Ads
LEAD_02921,lead2921@example.com,Asia Pacific,SaaS,1000+,VP,22,COLD,0.228,False,4,3.05,25,0,0,LinkedIn
LEAD_02922,lead2922@example.com,Latin America,Real Estate,1-10,Manager,27,COLD,0.2792,False,5,1.55,7,0,0,Webinar
LEAD_02923,lead2923@example.com,Africa,Real Estate,1000+,Senior Manager,30,COOL,0.303,False,6,15.5,0,0,0,Referral
LEAD_02924,lead2924@example.com,Europe,E-commerce,1-10,Manager,9,COLD,0.0921,False,5,0.0,41,0,0,Cold Outreach
LEAD_02925,lead2925@example.com,North America,Finance,1-10,Manager,56,WARM,0.5611,True,7,47.25,2,1,1,Website
LEAD_02926,lead2926@example.com,Latin America,Consulting,1-10,VP,53,WARM,0.5399,True,6,19.65,16,0,1,Facebook
LEAD_02927,lead2927@example.com,North America,Real Estate,51-200,Senior Manager,42,COOL,0.42,False,6,26.55,13,1,0,Facebook
LEAD_02928,lead2928@example.com,Asia Pacific,Technology,201-1000,C-Level,73,WARM,0.7347,True,9,25.2,1,0,1,Email Campaign
LEAD_02929,lead2929@example.com,Latin America,Finance,1-10,C-Level,37,COOL,0.3746,False,2,6.4,16,0,0,Website
LEAD_02930,lead2930@example.com,Asia Pacific,SaaS,11-50,C-Level,58,WARM,0.5825,True,4,23.65,21,1,0,Email Campaign
LEAD_02931,lead2931@example.com,Asia Pacific,Manufacturing,1-10,VP,27,COLD,0.2726,False,2,17.0,0,0,1,Trade Show
LEAD_02932,lead2932@example.com,Europe,Real Estate,11-50,Senior Manager,5,COLD,0.052,False,5,0.0,34,0,0,LinkedIn
LEAD_02933,lead2933@example.com,Africa,Real Estate,1000+,Individual Contributor,19,COLD,0.1979,False,4,5.5,4,0,0,Content Download
LEAD_02934,lead2934@example.com,North America,Technology,11-50,C-Level,27,COLD,0.2749,False,4,17.6,1,0,1,Webinar
LEAD_02935,lead2935@example.com,Europe,SaaS,201-1000,VP,9,COLD,0.0997,False,3,0.0,17,0,0,Google Ads
LEAD_02936,lead2936@example.com,North America,Education,1-10,Director,13,COLD,0.1348,False,6,4.4,10,0,0,Facebook
LEAD_02937,lead2937@example.com,Europe,E-commerce,1-10,VP,12,COLD,0.1259,False,7,0.0,17,0,0,Webinar
LEAD_02938,lead2938@example.com,Asia Pacific,Healthcare,11-50,Individual Contributor,17,COLD,0.1706,False,6,4.0,0,0,0,Google Ads
LEAD_02939,lead2939@example.com,Asia Pacific,Technology,201-1000,VP,91,HOT,0.915,True,10,80.05,4,1,1,Webinar
LEAD_02940,lead2940@example.com,Asia Pacific,SaaS,201-1000,C-Level,37,COOL,0.3768,False,4,8.45,5,0,0,Trade Show
LEAD_02941,lead2941@example.com,Asia Pacific,Retail,11-50,VP,22,COLD,0.2242,False,7,8.2,6,0,0,Referral
LEAD_02942,lead2942@example.com,Latin America,Technology,1-10,VP,16,COLD,0.1632,False,7,7.25,4,0,0,LinkedIn
LEAD_02943,lead2943@example.com,North America,Real Estate,1000+,Individual Contributor,45,COOL,0.4582,False,8,27.6,5,0,0,Google Ads
LEAD_02944,lead2944@example.com,Latin America,Education,11-50,Senior Manager,14,COLD,0.14,False,4,6.75,11,0,0,Email Campaign
LEAD_02945,lead2945@example.com,Africa,Real Estate,1-10,Individual Contributor,17,COLD,0.1795,False,4,18.45,34,0,1,Cold Outreach
LEAD_02946,lead2946@example.com,Middle East,Real Estate,1000+,VP,93,HOT,0.935,True,10,92.45,0,1,0,Referral
LEAD_02947,lead2947@example.com,Latin America,SaaS,51-200,Senior Manager,15,COLD,0.1527,False,5,2.35,5,0,0,Google Ads
LEAD_02948,lead2948@example.com,Middle East,Real Estate,11-50,Senior Manager,35,COOL,0.3592,False,3,9.7,14,0,1,Website
LEAD_02949,lead2949@example.com,North America,Healthcare,1-10,Individual Contributor,24,COLD,0.2454,False,7,12.8,15,1,0,LinkedIn
LEAD_02950,lead2950@example.com,Europe,Manufacturing,51-200,Manager,87,HOT,0.87,True,19,102.3,1,1,0,Content Download
LEAD_02951,lead2951@example.com,North America,Healthcare,51-200,Individual Contributor,3,COLD,0.0346,False,1,0.0,33,0,0,Content Download
LEAD_02952,lead2952@example.com,Europe,Technology,1-10,Manager,7,COLD,0.0788,False,2,3.6,11,0,0,Google Ads
LEAD_02953,lead2953@example.com,Latin America,Manufacturing,51-200,Director,85,HOT,0.855,True,24,96.45,0,1,0,Partner
LEAD_02954,lead2954@example.com,Africa,Manufacturing,1-10,Manager,9,COLD,0.097,False,5,0.0,24,0,0,Facebook
LEAD_02955,lead2955@example.com,Africa,SaaS,1-10,Individual Contributor,25,COLD,0.2565,False,4,7.35,18,0,0,Facebook
LEAD_02956,lead2956@example.com,Latin America,Finance,51-200,VP,16,COLD,0.1689,False,4,4.1,4,0,0,Website
LEAD_02957,lead2957@example.com,Africa,E-commerce,11-50,Individual Contributor,39,COOL,0.3983,False,4,14.35,2,0,0,Trade Show
LEAD_02958,lead2958@example.com,Asia Pacific,Consulting,11-50,Individual Contributor,2,COLD,0.0226,False,3,0.0,42,0,0,Content Download
LEAD_02959,lead2959@example.com,Latin America,Retail,201-1000,VP,37,COOL,0.3774,False,2,9.15,5,0,1,Google Ads
LEAD_02960,lead2960@example.com,North America,E-commerce,201-1000,VP,52,WARM,0.5252,True,4,22.35,5,0,1,Google Ads
LEAD_02961,lead2961@example.com,Europe,Healthcare,11-50,Manager,38,COOL,0.389,False,5,19.3,9,1,0,Webinar
LEAD_02962,lead2962@example.com,Europe,Consulting,11-50,Director,17,COLD,0.1717,False,7,5.1,8,0,0,Website
LEAD_02963,lead2963@example.com,Europe,Education,1000+,Director,91,HOT,0.915,True,10,80.05,2,1,0,Webinar
LEAD_02964,lead2964@example.com,North America,Consulting,11-50,Senior Manager,18,COLD,0.1879,False,3,3.65,24,0,0,Webinar
LEAD_02965,lead2965@example.com,Middle East,Retail,201-1000,Individual Contributor,34,COOL,0.3455,False,5,22.25,2,0,0,Trade Show
LEAD_02966,lead2966@example.com,Asia Pacific,E-commerce,11-50,Manager,79,HOT,0.79,True,21,89.7,2,1,1,Partner
LEAD_02967,lead2967@example.com,Europe,Consulting,51-200,Director,36,COOL,0.366,False,5,0.0,19,0,0,Trade Show
LEAD_02968,lead2968@example.com,Europe,Education,11-50,Director,34,COOL,0.3498,False,9,18.15,25,1,0,LinkedIn
LEAD_02969,lead2969@example.com,North America,Healthcare,1-10,Director,39,COOL,0.3933,False,7,0.0,20,0,0,LinkedIn
LEAD_02970,lead2970@example.com,Middle East,Technology,201-1000,C-Level,39,COOL,0.3956,False,4,3.8,1,0,0,Google Ads
LEAD_02971,lead2971@example.com,Europe,E-commerce,51-200,Director,21,COLD,0.2163,False,6,4.25,5,0,0,Trade Show
LEAD_02972,lead2972@example.com,North America,Education,201-1000,Senior Manager,43,COOL,0.4394,False,2,16.9,6,0,0,Website
LEAD_02973,lead2973@example.com,Asia Pacific,Real Estate,51-200,Senior Manager,11,COLD,0.1147,False,6,3.55,7,0,0,Trade Show
LEAD_02974,lead2974@example.com,Africa,Technology,1-10,C-Level,9,COLD,0.0975,False,4,2.65,8,0,0,Webinar
LEAD_02975,lead2975@example.com,Africa,E-commerce,1000+,C-Level,39,COOL,0.3932,False,4,5.35,7,0,0,Website
LEAD_02976,lead2976@example.com,Europe,Consulting,201-1000,Director,79,HOT,0.795,True,7,63.65,1,1,0,Content Download
LEAD_02977,lead2977@example.com,Africa,Healthcare,51-200,Manager,17,COLD,0.1758,False,5,6.75,12,0,0,Trade Show
LEAD_02978,lead2978@example.com,Latin America,Finance,1-10,Director,44,COOL,0.4436,False,9,18.75,5,0,0,Webinar
LEAD_02979,lead2979@example.com,Europe,Healthcare,51-200,Senior Manager,80,HOT,0.805,True,13,46.7,3,1,1,Webinar
LEAD_02980,lead2980@example.com,North America,Manufacturing,1000+,C-Level,12,COLD,0.1263,False,7,6.7,2,0,0,Cold Outreach
LEAD_02981,lead2981@example.com,North America,Manufacturing,1000+,VP,89,HOT,0.89,True,11,88.85,2,1,0,Referral
LEAD_02982,lead2982@example.com,Latin America,Technology,51-200,Director,43,COOL,0.4338,False,3,17.85,0,0,0,Website
LEAD_02983,lead2983@example.com,Africa,Real Estate,1-10,Manager,23,COLD,0.2325,False,3,11.45,1,0,0,Cold Outreach
LEAD_02984,lead2984@example.com,Latin America,Education,201-1000,Individual Contributor,17,COLD,0.1769,False,4,3.4,16,0,0,Trade Show
LEAD_02985,lead2985@example.com,Africa,Technology,1000+,Senior Manager,44,COOL,0.444,False,7,19.95,1,0,0,Cold Outreach
LEAD_02986,lead2986@example.com,North America,Retail,1-10,VP,32,COOL,0.3203,False,6,0.0,12,0,0,Email Campaign
LEAD_02987,lead2987@example.com,Middle East,SaaS,1-10,Individual Contributor,22,COLD,0.2265,False,3,11.3,8,0,0,Website
LEAD_02988,lead2988@example.com,Africa,Technology,11-50,C-Level,41,COOL,0.4192,False,7,12.95,5,0,0,Website
LEAD_02989,lead2989@example.com,Middle East,Retail,1000+,VP,53,WARM,0.5376,True,7,22.05,2,0,0,Email Campaign
LEAD_02990,lead2990@example.com,Latin America,Technology,201-1000,Senior Manager,40,COOL,0.4051,False,3,6.95,20,0,0,Email Campaign
LEAD_02991,lead2991@example.com,North America,Finance,11-50,Senior Manager,33,COOL,0.3306,False,1,21.55,0,1,0,Partner
LEAD_02992,lead2992@example.com,Middle East,Finance,201-1000,C-Level,5,COLD,0.0577,False,6,0.9,50,1,0,Cold Outreach
LEAD_02993,lead2993@example.com,North America,Retail,1-10,C-Level,42,COOL,0.4282,False,5,10.35,23,0,0,Facebook
LEAD_02994,lead2994@example.com,North America,Healthcare,51-200,Senior Manager,26,COLD,0.2661,False,9,11.45,7,0,0,Partner
LEAD_02995,lead2995@example.com,Africa,Consulting,51-200,Senior Manager,30,COOL,0.3079,False,5,11.5,7,0,0,Website
LEAD_02996,lead2996@example.com,North America,Technology,1-10,C-Level,50,WARM,0.5043,True,5,28.7,12,1,0,Referral
LEAD_02997,lead2997@example.com,North America,Manufacturing,11-50,C-Level,16,COLD,0.1683,False,4,12.2,7,0,0,Email Campaign
LEAD_02998,lead2998@example.com,Asia Pacific,Real Estate,51-200,VP,21,COLD,0.218,False,6,5.1,13,0,0,Trade Show
LEAD_02999,lead2999@example.com,Asia Pacific,Real Estate,11-50,Director,14,COLD,0.1474,False,2,4.9,6,0,0,Cold Outreach
LEAD_03000,lead3000@example.com,Asia Pacific,Education,11-50,C-Level,48,COOL,0.4865,False,8,24.6,21,1,0,Content Download
LEAD_03001,lead3001@example.com,Africa,Real Estate,11-50,Senior Manager,50,WARM,0.5034,True,5,6.95,1,1,0,Trade Show
LEAD_03002,lead3002@example.com,North America,Manufacturing,1000+,VP,30,COOL,0.3037,False,6,9.8,20,0,1,Trade Show
LEAD_03003,lead3003@example.com,Asia Pacific,SaaS,11-50,Director,8,COLD,0.0867,False,4,0.0,42,0,0,LinkedIn
LEAD_03004,lead3004@example.com,North America,Retail,11-50,Senior Manager,9,COLD,0.097,False,5,0.0,31,0,0,Trade Show
LEAD_03005,lead3005@example.com,Asia Pacific,Consulting,1-10,Individual Contributor,22,COLD,0.2262,False,5,18.45,6,0,0,Website
LEAD_03006,lead3006@example.com,Africa,Retail,51-200,Individual Contributor,52,WARM,0.5242,True,10,12.9,15,0,1,Trade Show
LEAD_03007,lead3007@example.com,Latin America,Healthcare,1000+,VP,30,COOL,0.3031,False,6,21.95,10,0,0,Trade Show
LEAD_03008,lead3008@example.com,Latin America,SaaS,51-200,C-Level,12,COLD,0.1208,False,6,0.0,8,0,0,Facebook
LEAD_03009,lead3009@example.com,Middle East,SaaS,11-50,Manager,40,COOL,0.4036,False,4,28.2,8,1,0,Website
LEAD_03010,lead3010@example.com,North America,Retail,1-10,VP,26,COLD,0.2626,False,5,4.75,0,0,0,Website
LEAD_03011,lead3011@example.com,Europe,Real Estate,11-50,Individual Contributor,26,COLD,0.2674,False,6,7.95,5,0,0,Cold Outreach
LEAD_03012,lead3012@example.com,North America,Education,1-10,Director,48,COOL,0.4899,False,2,10.1,8,1,0,Trade Show
LEAD_03013,lead3013@example.com,Asia Pacific,SaaS,201-1000,Director,26,COLD,0.2601,False,7,14.45,3,0,0,Facebook
LEAD_03014,lead3014@example.com,Middle East,SaaS,1-10,Director,51,WARM,0.5194,True,8,24.25,12,1,0,Referral
LEAD_03015,lead3015@example.com,Europe,E-commerce,11-50,Individual Contributor,19,COLD,0.1918,False,7,17.5,2,0,0,LinkedIn
LEAD_03016,lead3016@example.com,Asia Pacific,SaaS,1-10,C-Level,54,WARM,0.5496,True,5,20.55,17,0,0,Facebook
LEAD_03017,lead3017@example.com,Latin America,Retail,201-1000,Individual Contributor,28,COLD,0.2813,False,4,12.75,2,0,1,Content Download
LEAD_03018,lead3018@example.com,North America,Real Estate,1-10,Manager,35,COOL,0.3511,False,9,5.9,4,0,0,Cold Outreach
LEAD_03019,lead3019@example.com,Latin America,Healthcare,201-1000,Director,84,HOT,0.845,True,17,108.25,0,1,1,Webinar
LEAD_03020,lead3020@example.com,Asia Pacific,Consulting,201-1000,Senior Manager,9,COLD,0.0934,False,1,0.0,21,0,0,Facebook
LEAD_03021,lead3021@example.com,North America,Real Estate,51-200,Senior Manager,50,WARM,0.5078,True,6,15.55,8,1,0,Website
LEAD_03022,lead3022@example.com,Africa,Consulting,1000+,VP,8,COLD,0.0812,False,4,0.0,19,0,0,Content Download
LEAD_03023,lead3023@example.com,Latin America,Healthcare,11-50,C-Level,8,COLD,0.0816,False,4,0.0,22,0,0,Website
LEAD_03024,lead3024@example.com,Middle East,Technology,51-200,Individual Contributor,34,COOL,0.3461,False,8,31.9,1,0,0,Content Download
LEAD_03025,lead3025@example.com,Latin America,Technology,11-50,Senior Manager,17,COLD,0.1762,False,3,8.4,4,0,0,Content Download
LEAD_03026,lead3026@example.com,Asia Pacific,Real Estate,51-200,VP,25,COLD,0.2589,False,2,16.8,2,0,0,Email Campaign
LEAD_03027,lead3027@example.com,Europe,Retail,51-200,Manager,85,HOT,0.855,True,11,89.65,3,1,1,Webinar
LEAD_03028,lead3028@example.com,Africa,Manufacturing,201-1000,Individual Contributor,28,COLD,0.2829,False,5,0.0,14,0,0,Facebook
LEAD_03029,lead3029@example.com,Asia Pacific,Healthcare,1000+,Individual Contributor,10,COLD,0.1059,False,3,0.0,14,0,0,LinkedIn
LEAD_03030,lead3030@example.com,Europe,Finance,201-1000,Individual Contributor,16,COLD,0.1644,False,4,0.0,9,0,0,Cold Outreach
LEAD_03031,lead3031@example.com,Africa,E-commerce,11-50,Individual Contributor,33,COOL,0.3371,False,5,30.5,1,0,0,LinkedIn
LEAD_03032,lead3032@example.com,North America,Retail,201-1000,Director,42,COOL,0.4221,False,5,11.35,2,0,0,Trade Show
LEAD_03033,lead3033@example.com,Europe,SaaS,11-50,Senior Manager,8,COLD,0.0896,False,5,0.0,24,0,0,LinkedIn
LEAD_03034,lead3034@example.com,Asia Pacific,Technology,51-200,Individual Contributor,3,COLD,0.0337,False,10,0.0,39,0,0,LinkedIn
LEAD_03035,lead3035@example.com,Asia Pacific,E-commerce,11-50,Manager,87,HOT,0.87,True,22,81.75,1,1,1,Referral
LEAD_03036,lead3036@example.com,Africa,Consulting,1-10,Manager,9,COLD,0.0994,False,1,8.1,9,0,0,Email Campaign
LEAD_03037,lead3037@example.com,Europe,Retail,51-200,Individual Contributor,33,COOL,0.3303,False,8,9.95,13,0,0,LinkedIn
LEAD_03038,lead3038@example.com,Latin America,E-commerce,201-1000,Manager,10,COLD,0.1018,False,4,6.25,0,0,0,Cold Outreach
LEAD_03039,lead3039@example.com,North America,Education,201-1000,Director,31,COOL,0.3121,False,5,16.4,15,0,0,Email Campaign
LEAD_03040,lead3040@example.com,Africa,Consulting,201-1000,Manager,24,COLD,0.2455,False,1,5.55,3,0,0,Referral
LEAD_03041,lead3041@example.com,Middle East,Consulting,1000+,VP,55,WARM,0.5515,True,4,15.8,19,0,1,Google Ads
LEAD_03042,lead3042@example.com,Middle East,Healthcare,1000+,Individual Contributor,8,COLD,0.0826,False,5,3.25,13,0,0,Referral
LEAD_03043,lead3043@example.com,Asia Pacific,Finance,51-200,Individual Contributor,22,COLD,0.2223,False,6,6.85,8,0,0,Trade Show
LEAD_03044,lead3044@example.com,Middle East,Retail,1-10,C-Level,10,COLD,0.1074,False,1,0.0,34,0,0,Facebook
LEAD_03045,lead3045@example.com,Europe,SaaS,201-1000,Manager,89,HOT,0.895,True,16,111.15,1,1,1,LinkedIn
LEAD_03046,lead3046@example.com,Middle East,Healthcare,201-1000,Individual Contributor,43,COOL,0.4301,False,1,18.1,0,0,1,Webinar
LEAD_03047,lead3047@example.com,Africa,Education,201-1000,VP,19,COLD,0.1953,False,2,10.9,1,0,0,LinkedIn
LEAD_03048,lead3048@example.com,North America,Education,11-50,Individual Contributor,42,COOL,0.4266,False,3,7.1,9,0,0,Webinar
